"source_code","target_code","target_name"
"295685013","F00","Dementia/Cognitive impairement"
"363021000006113","F00","Dementia/Cognitive impairement"
"497559016","F00","Dementia/Cognitive impairement"
"939491000006118","F00","Dementia/Cognitive impairement"
"1972471000006111","F00","Dementia/Cognitive impairement"
"376541000006112","F00","Dementia/Cognitive impairement"
"696161000006115","F00","Dementia/Cognitive impairement"
"3802671000006118","F00","Dementia/Cognitive impairement"
"1972311000006112","F00","Dementia/Cognitive impairement"
"499946014","F00","Dementia/Cognitive impairement"
"1973461000006113","F00","Dementia/Cognitive impairement"
"1972661000006119","F00","Dementia/Cognitive impairement"
"7043661000006117","F00","Dementia/Cognitive impairement"
"6897221000006113","F00","Dementia/Cognitive impairement"
"1972041000006114","F00","Dementia/Cognitive impairement"
"6900201000006110","F00","Dementia/Cognitive impairement"
"295668011","F00","Dementia/Cognitive impairement"
"914951000006114","F00","Dementia/Cognitive impairement"
"7263021000006116","F00","Dementia/Cognitive impairement"
"363791000006112","F00","Dementia/Cognitive impairement"
"295686014","F00","Dementia/Cognitive impairement"
"1973551000006112","F00","Dementia/Cognitive impairement"
"251625013","F00","Dementia/Cognitive impairement"
"2502971000006115","F00","Dementia/Cognitive impairement"
"6897211000006117","F00","Dementia/Cognitive impairement"
"346929012","F00","Dementia/Cognitive impairement"
"8009521000006114","F00","Dementia/Cognitive impairement"
"295671015","F00","Dementia/Cognitive impairement"
"1973711000006116","F00","Dementia/Cognitive impairement"
"294654013","F00","Dementia/Cognitive impairement"
"363041000006118","F00","Dementia/Cognitive impairement"
"1976831000006111","F00","Dementia/Cognitive impairement"
"3802651000006111","F00","Dementia/Cognitive impairement"
"2510991000006115","F00","Dementia/Cognitive impairement"
"1972341000006111","F00","Dementia/Cognitive impairement"
"2386018","F00","Dementia/Cognitive impairement"
"148381000006115","F00","Dementia/Cognitive impairement"
"45046017","F00","Dementia/Cognitive impairement"
"1972771000006116","F00","Dementia/Cognitive impairement"
"914931000006119","F00","Dementia/Cognitive impairement"
"2502981000006117","F00","Dementia/Cognitive impairement"
"1972871000006113","F00","Dementia/Cognitive impairement"
"294644014","F00","Dementia/Cognitive impairement"
"1973401000006112","F00","Dementia/Cognitive impairement"
"1972521000006114","F00","Dementia/Cognitive impairement"
"3802641000006114","F00","Dementia/Cognitive impairement"
"3414251000006112","F00","Dementia/Cognitive impairement"
"294647019","F00","Dementia/Cognitive impairement"
"294642013","F00","Dementia/Cognitive impairement"
"3964661000006114","F00","Dementia/Cognitive impairement"
"6897271000006114","F00","Dementia/Cognitive impairement"
"294688019","F00","Dementia/Cognitive impairement"
"363031000006111","F00","Dementia/Cognitive impairement"
"2511001000006119","F00","Dementia/Cognitive impairement"
"1972251000006119","F00","Dementia/Cognitive impairement"
"1972191000006116","F00","Dementia/Cognitive impairement"
"1973341000006118","F00","Dementia/Cognitive impairement"
"359101000006114","F00","Dementia/Cognitive impairement"
"3341641000006113","F00","Dementia/Cognitive impairement"
"2931231000006118","F00","Dementia/Cognitive impairement"
"1971701000006118","F00","Dementia/Cognitive impairement"
"2748441000006111","F00","Dementia/Cognitive impairement"
"1972071000006118","F00","Dementia/Cognitive impairement"
"22408016","F00","Dementia/Cognitive impairement"
"1973381000006112","F00","Dementia/Cognitive impairement"
"294645010","F00","Dementia/Cognitive impairement"
"3964601000006113","F00","Dementia/Cognitive impairement"
"1235534016","F00","Dementia/Cognitive impairement"
"149347010","F00","Dementia/Cognitive impairement"
"3964591000006117","F00","Dementia/Cognitive impairement"
"7840631000006118","F00","Dementia/Cognitive impairement"
"2664611000006117","F00","Dementia/Cognitive impairement"
"3964651000006112","F00","Dementia/Cognitive impairement"
"8089241000006117","F00","Dementia/Cognitive impairement"
"F051","F00","Dementia/Cognitive impairement"
"G30","F00","Dementia/Cognitive impairement"
"F00","F00","Dementia/Cognitive impairement"
"F01","F00","Dementia/Cognitive impairement"
"F03","F00","Dementia/Cognitive impairement"
"F010","F00","Dementia/Cognitive impairement"
"F011","F00","Dementia/Cognitive impairement"
"F012","F00","Dementia/Cognitive impairement"
"F013","F00","Dementia/Cognitive impairement"
"F018","F00","Dementia/Cognitive impairement"
"F019","F00","Dementia/Cognitive impairement"
"F32","F20.4","Depression"
"F33","F20.4","Depression"
"E050","E05","Hyperthyroidism"
"E063","E05","Hyperthyroidism"
"E065","E05","Hyperthyroidism"
"E052","E05","Hyperthyroidism"
"E062","E05","Hyperthyroidism"
"H062","E05","Hyperthyroidism"
"E039","E05","Hyperthyroidism"
"E055","E05","Hyperthyroidism"
"E058","E05","Hyperthyroidism"
"E069","E05","Hyperthyroidism"
"E051","E05","Hyperthyroidism"
"E038","E05","Hyperthyroidism"
"E035","E05","Hyperthyroidism"
"E059","E05","Hyperthyroidism"
"297588017","E00","Hypothyroidism"
"415432015","E00","Hypothyroidism"
"251589012","E00","Hypothyroidism"
"637341000000118","E00","Hypothyroidism"
"3843711000006117","E00","Hypothyroidism"
"5614081000006117","E00","Hypothyroidism"
"2933341000006117","E00","Hypothyroidism"
"3862381000006114","E00","Hypothyroidism"
"292394018","E00","Hypothyroidism"
"292396016","E00","Hypothyroidism"
"542671000006117","E00","Hypothyroidism"
"3862341000006115","E00","Hypothyroidism"
"493538010","E00","Hypothyroidism"
"5108961000006115","E00","Hypothyroidism"
"858351000006117","E00","Hypothyroidism"
"40998019","E00","Hypothyroidism"
"12729831000006113","E00","Hypothyroidism"
"5108381000006112","E00","Hypothyroidism"
"881381000006114","E00","Hypothyroidism"
"4197341000006114","E00","Hypothyroidism"
"355957018","E00","Hypothyroidism"
"355964016","E00","Hypothyroidism"
"5108491000006117","E00","Hypothyroidism"
"600791000006112","E00","Hypothyroidism"
"292395017","E00","Hypothyroidism"
"292402012","E00","Hypothyroidism"
"178809013","E00","Hypothyroidism"
"2548835019","E00","Hypothyroidism"
"398783013","E00","Hypothyroidism"
"2933321000006112","E00","Hypothyroidism"
"940091000006115","E00","Hypothyroidism"
"940111000006112","E00","Hypothyroidism"
"940121000006116","E00","Hypothyroidism"
"225971000000116","E00","Hypothyroidism"
"406721000000115","E00","Hypothyroidism"
"292400016","E00","Hypothyroidism"
"292404013","E00","Hypothyroidism"
"4768951000006118","E00","Hypothyroidism"
"292408011","E00","Hypothyroidism"
"2474336017","E00","Hypothyroidism"
"2536050019","E00","Hypothyroidism"
"5108351000006116","E00","Hypothyroidism"
"881391000006112","E00","Hypothyroidism"
"292401017","E00","Hypothyroidism"
"4539531000006117","E00","Hypothyroidism"
"5108941000006119","E00","Hypothyroidism"
"12727341000006116","E00","Hypothyroidism"
"1823931000006116","E00","Hypothyroidism"
"428591000006112","E00","Hypothyroidism"
"211321000006115","E00","Hypothyroidism"
"5108301000006115","E00","Hypothyroidism"
"583291000006115","E00","Hypothyroidism"
"5108811000006113","E00","Hypothyroidism"
"292403019","E00","Hypothyroidism"
"588661000006115","E00","Hypothyroidism"
"682701000006117","E00","Hypothyroidism"
"2696261000006111","E00","Hypothyroidism"
"2533534011","E00","Hypothyroidism"
"939981000006114","E00","Hypothyroidism"
"940101000006114","E00","Hypothyroidism"
"3644031000006116","E00","Hypothyroidism"
"208391000006113","E00","Hypothyroidism"
"101581000006112","E00","Hypothyroidism"
"988831000006119","E00","Hypothyroidism"
"415431010","E00","Hypothyroidism"
"12704331000006114","E00","Hypothyroidism"
"35727012","E00","Hypothyroidism"
"5108831000006119","E00","Hypothyroidism"
"398784019","E00","Hypothyroidism"
"292373016","E00","Hypothyroidism"
"292448015","E00","Hypothyroidism"
"292376012","E00","Hypothyroidism"
"3927661000006113","E00","Hypothyroidism"
"40996015","E00","Hypothyroidism"
"329968011","E00","Hypothyroidism"
"2533420013","E00","Hypothyroidism"
"2533422017","E00","Hypothyroidism"
"2933351000006115","E00","Hypothyroidism"
"542301000006117","E00","Hypothyroidism"
"413721000006119","E00","Hypothyroidism"
"4769091000006117","E00","Hypothyroidism"
"4904391000006111","E00","Hypothyroidism"
"1877411000006112","E00","Hypothyroidism"
"3720391000006119","E00","Hypothyroidism"
"356012016","E00","Hypothyroidism"
"4012861000006111","E00","Hypothyroidism"
"101171000006116","E00","Hypothyroidism"
"216181000006112","E00","Hypothyroidism"
"68268011","E00","Hypothyroidism"
"292397013","E00","Hypothyroidism"
"K754","B18","Liver disease"
"K743","B18","Liver disease"
"K70","B18","Liver disease"
"G473","G47.3","Liver Obstructive Sleep Apnea"
"108529013","M05","Rheumatic disease"
"158050019","M05","Rheumatic disease"
"359513016","M05","Rheumatic disease"
"3562021000006111","M05","Rheumatic disease"
"48361011","M05","Rheumatic disease"
"6608781000006113","M05","Rheumatic disease"
"309798015","M05","Rheumatic disease"
"1779323014","M05","Rheumatic disease"
"4809181000006117","M05","Rheumatic disease"
"6802581000006114","M05","Rheumatic disease"
"309789018","M05","Rheumatic disease"
"309788014","M05","Rheumatic disease"
"162231000006117","M05","Rheumatic disease"
"297544012","M05","Rheumatic disease"
"11903911000006111","M05","Rheumatic disease"
"162041000006117","M05","Rheumatic disease"
"485614018","M05","Rheumatic disease"
"309805017","M05","Rheumatic disease"
"6802661000006115","M05","Rheumatic disease"
"297641010","M05","Rheumatic disease"
"162131000006111","M05","Rheumatic disease"
"359292012","M05","Rheumatic disease"
"116082011","M05","Rheumatic disease"
"7099641000006113","M05","Rheumatic disease"
"3636551000006114","M05","Rheumatic disease"
"309790010","M05","Rheumatic disease"
"309792019","M05","Rheumatic disease"
"2472447010","M05","Rheumatic disease"
"755441000006119","M05","Rheumatic disease"
"309800010","M05","Rheumatic disease"
"309803012","M05","Rheumatic disease"
"125937016","M05","Rheumatic disease"
"309828016","M05","Rheumatic disease"
"162301000006117","M05","Rheumatic disease"
"123542016","M05","Rheumatic disease"
"309791014","M05","Rheumatic disease"
"95067016","M05","Rheumatic disease"
"5721431000006114","M05","Rheumatic disease"
"300221014","M05","Rheumatic disease"
"312534011","M05","Rheumatic disease"
"309787016","M05","Rheumatic disease"
"168761000006118","M05","Rheumatic disease"
"309816012","M05","Rheumatic disease"
"889731000006111","M05","Rheumatic disease"
"162081000006111","M05","Rheumatic disease"
"2670341000006112","M05","Rheumatic disease"
"16911000006114","M05","Rheumatic disease"
"162051000006115","M05","Rheumatic disease"
"162141000006118","M05","Rheumatic disease"
"312520011","M05","Rheumatic disease"
"3042571000006112","M05","Rheumatic disease"
"309824019","M05","Rheumatic disease"
"309827014","M05","Rheumatic disease"
"168751000006115","M05","Rheumatic disease"
"309802019","M05","Rheumatic disease"
"309804018","M05","Rheumatic disease"
"3732891000006112","M05","Rheumatic disease"
"3636541000006112","M05","Rheumatic disease"
"4809341000006114","M05","Rheumatic disease"
"451461014","M05","Rheumatic disease"
"162101000006115","M05","Rheumatic disease"
"3042581000006110","M05","Rheumatic disease"
"1778239014","M05","Rheumatic disease"
"6608771000006110","M05","Rheumatic disease"
"1786505011","M05","Rheumatic disease"
"2842168015","M05","Rheumatic disease"
"371261000000111","M05","Rheumatic disease"
"309812014","M05","Rheumatic disease"
"426510015","M05","Rheumatic disease"
"149911000006117","M05","Rheumatic disease"
"3428911000006119","M05","Rheumatic disease"
"3636561000006111","M05","Rheumatic disease"
"3428891000006116","M05","Rheumatic disease"
"2653371000006113","M05","Rheumatic disease"
"255925015","M05","Rheumatic disease"
"424981000006114","M05","Rheumatic disease"
"6608791000006111","M05","Rheumatic disease"
"309794018","M05","Rheumatic disease"
"311496011","M05","Rheumatic disease"
"4809301000006112","M05","Rheumatic disease"
"3428901000006117","M05","Rheumatic disease"
"3709251000006117","M05","Rheumatic disease"
"162191000006110","M05","Rheumatic disease"
"162341000006115","M05","Rheumatic disease"
"2839291014","M05","Rheumatic disease"
"162111000006117","M05","Rheumatic disease"
"4580651000006110","M05","Rheumatic disease"
"1786545019","M05","Rheumatic disease"
"312518013","M05","Rheumatic disease"
"4809101000006114","M05","Rheumatic disease"
"4809221000006114","M05","Rheumatic disease"
"M315","M05","Rheumatic disease"
"M353","M05","Rheumatic disease"
"I06","M05","Rheumatic disease"
"I07","M05","Rheumatic disease"
"I09","M05","Rheumatic disease"
"I00","M05","Rheumatic disease"
"I01","M05","Rheumatic disease"
"I02","M05","Rheumatic disease"
"I05","M05","Rheumatic disease"
"M0630","M05","Rheumatic disease"
"M0534","M05","Rheumatic disease"
"M0500","M05","Rheumatic disease"
"M0507","M05","Rheumatic disease"
"M0590","M05","Rheumatic disease"
"M0506","M05","Rheumatic disease"
"M0508","M05","Rheumatic disease"
"M0524","M05","Rheumatic disease"
"M0580","M05","Rheumatic disease"
"M0585","M05","Rheumatic disease"
"M0638","M05","Rheumatic disease"
"M0699","M05","Rheumatic disease"
"M0504","M05","Rheumatic disease"
"M0698","M05","Rheumatic disease"
"M0598","M05","Rheumatic disease"
"M0502","M05","Rheumatic disease"
"M0593","M05","Rheumatic disease"
"M0696","M05","Rheumatic disease"
"M0625","M05","Rheumatic disease"
"M0589","M05","Rheumatic disease"
"M0603","M05","Rheumatic disease"
"M0623","M05","Rheumatic disease"
"M080","M05","Rheumatic disease"
"M0588","M05","Rheumatic disease"
"M0522","M05","Rheumatic disease"
"M0595","M05","Rheumatic disease"
"M0689","M05","Rheumatic disease"
"M0803","M05","Rheumatic disease"
"M0607","M05","Rheumatic disease"
"M0510","M05","Rheumatic disease"
"M0530","M05","Rheumatic disease"
"M0631","M05","Rheumatic disease"
"M0686","M05","Rheumatic disease"
"M062","M05","Rheumatic disease"
"M0519","M05","Rheumatic disease"
"M05","M05","Rheumatic disease"
"M0601","M05","Rheumatic disease"
"M0501","M05","Rheumatic disease"
"M0634","M05","Rheumatic disease"
"M0639","M05","Rheumatic disease"
"M0521","M05","Rheumatic disease"
"M0694","M05","Rheumatic disease"
"M063","M05","Rheumatic disease"
"M058","M05","Rheumatic disease"
"M0606","M05","Rheumatic disease"
"M0809","M05","Rheumatic disease"
"M0685","M05","Rheumatic disease"
"M0636","M05","Rheumatic disease"
"M0528","M05","Rheumatic disease"
"M0691","M05","Rheumatic disease"
"M0532","M05","Rheumatic disease"
"M0695","M05","Rheumatic disease"
"M0806","M05","Rheumatic disease"
"M0802","M05","Rheumatic disease"
"M0801","M05","Rheumatic disease"
"M0539","M05","Rheumatic disease"
"M0514","M05","Rheumatic disease"
"M0628","M05","Rheumatic disease"
"M0692","M05","Rheumatic disease"
"M0687","M05","Rheumatic disease"
"M0527","M05","Rheumatic disease"
"M0596","M05","Rheumatic disease"
"M0682","M05","Rheumatic disease"
"M0513","M05","Rheumatic disease"
"M0520","M05","Rheumatic disease"
"M0525","M05","Rheumatic disease"
"M0526","M05","Rheumatic disease"
"M0633","M05","Rheumatic disease"
"M0533","M05","Rheumatic disease"
"M0684","M05","Rheumatic disease"
"M0581","M05","Rheumatic disease"
"M0690","M05","Rheumatic disease"
"M050","M05","Rheumatic disease"
"M0804","M05","Rheumatic disease"
"M059","M05","Rheumatic disease"
"M0516","M05","Rheumatic disease"
"M0517","M05","Rheumatic disease"
"M0591","M05","Rheumatic disease"
"M0594","M05","Rheumatic disease"
"M0509","M05","Rheumatic disease"
"M068","M05","Rheumatic disease"
"M0608","M05","Rheumatic disease"
"M053","M05","Rheumatic disease"
"M0627","M05","Rheumatic disease"
"M0584","M05","Rheumatic disease"
"M0523","M05","Rheumatic disease"
"M0537","M05","Rheumatic disease"
"M0583","M05","Rheumatic disease"
"M0609","M05","Rheumatic disease"
"M0624","M05","Rheumatic disease"
"M0503","M05","Rheumatic disease"
"M0535","M05","Rheumatic disease"
"M0688","M05","Rheumatic disease"
"M0518","M05","Rheumatic disease"
"M0531","M05","Rheumatic disease"
"M0592","M05","Rheumatic disease"
"M060","M05","Rheumatic disease"
"M0635","M05","Rheumatic disease"
"M0600","M05","Rheumatic disease"
"M0529","M05","Rheumatic disease"
"M0602","M05","Rheumatic disease"
"M0605","M05","Rheumatic disease"
"M0538","M05","Rheumatic disease"
"M0808","M05","Rheumatic disease"
"M0632","M05","Rheumatic disease"
"M0800","M05","Rheumatic disease"
"M0586","M05","Rheumatic disease"
"M0604","M05","Rheumatic disease"
"M0512","M05","Rheumatic disease"
"M052","M05","Rheumatic disease"
"M0511","M05","Rheumatic disease"
"M0597","M05","Rheumatic disease"
"M0680","M05","Rheumatic disease"
"M069","M05","Rheumatic disease"
"M0805","M05","Rheumatic disease"
"M0807","M05","Rheumatic disease"
"M0536","M05","Rheumatic disease"
"M0629","M05","Rheumatic disease"
"M0599","M05","Rheumatic disease"
"M0637","M05","Rheumatic disease"
"M0683","M05","Rheumatic disease"
"M0621","M05","Rheumatic disease"
"M0515","M05","Rheumatic disease"
"M0681","M05","Rheumatic disease"
"M0697","M05","Rheumatic disease"
"M051","M05","Rheumatic disease"
"M0582","M05","Rheumatic disease"
"M0693","M05","Rheumatic disease"
"M0626","M05","Rheumatic disease"
"M0587","M05","Rheumatic disease"
"M0505","M05","Rheumatic disease"
"J990","M05","Rheumatic disease"
"M0622","M05","Rheumatic disease"
"M0620","M05","Rheumatic disease"
"M06","M05","Rheumatic disease"
"Z992","N18","Renal disease chronic"
"Z491","N18","Renal disease chronic"
"T861","N18","Renal disease chronic"
"N185","N18","Renal disease chronic"
"Z492","N18","Renal disease chronic"
"Y602","N18","Renal disease chronic"
"Y841","N18","Renal disease chronic"
"N165","N18","Renal disease chronic"
"T824","N18","Renal disease chronic"
"Y612","N18","Renal disease chronic"
"Z940","N18","Renal disease chronic"
"3926261000006112","K25","Gastric ulcer"
"3823411000006113","K25","Gastric ulcer"
"3677391000006113","K25","Gastric ulcer"
"3954241000006119","K25","Gastric ulcer"
"81331000006114","K25","Gastric ulcer"
"3365071000006116","K25","Gastric ulcer"
"2937121000006115","K25","Gastric ulcer"
"302534015","K25","Gastric ulcer"
"3320581000006112","K25","Gastric ulcer"
"2882871000006112","K25","Gastric ulcer"
"2919721000006119","K25","Gastric ulcer"
"3057061000006111","K25","Gastric ulcer"
"484836012","K25","Gastric ulcer"
"494304013","K25","Gastric ulcer"
"302537010","K25","Gastric ulcer"
"302569018","K25","Gastric ulcer"
"302606019","K25","Gastric ulcer"
"11902881000006118","K25","Gastric ulcer"
"498977018","K25","Gastric ulcer"
"508664015","K25","Gastric ulcer"
"3072881000006114","K25","Gastric ulcer"
"3260961000006111","K25","Gastric ulcer"
"12721881000006113","K25","Gastric ulcer"
"3895591000006110","K25","Gastric ulcer"
"885881000006117","K25","Gastric ulcer"
"885851000006113","K25","Gastric ulcer"
"885861000006110","K25","Gastric ulcer"
"885911000006117","K25","Gastric ulcer"
"885941000006118","K25","Gastric ulcer"
"885951000006116","K25","Gastric ulcer"
"885961000006119","K25","Gastric ulcer"
"885981000006112","K25","Gastric ulcer"
"4194481000006117","K25","Gastric ulcer"
"3320571000006114","K25","Gastric ulcer"
"3365081000006118","K25","Gastric ulcer"
"3926841000006112","K25","Gastric ulcer"
"7222991000006116","K25","Gastric ulcer"
"3513251000006119","K25","Gastric ulcer"
"3340401000006119","K25","Gastric ulcer"
"3542821000006112","K25","Gastric ulcer"
"2531561000006115","K25","Gastric ulcer"
"3539941000006116","K25","Gastric ulcer"
"3236981000006112","K25","Gastric ulcer"
"885781000006110","K25","Gastric ulcer"
"885821000006116","K25","Gastric ulcer"
"3926251000006110","K25","Gastric ulcer"
"3203661000006112","K25","Gastric ulcer"
"302571018","K25","Gastric ulcer"
"302608018","K25","Gastric ulcer"
"131281018","K25","Gastric ulcer"
"3417381000006115","K25","Gastric ulcer"
"3292411000006119","K25","Gastric ulcer"
"3296621000006114","K25","Gastric ulcer"
"2858711000006118","K25","Gastric ulcer"
"3463971000006114","K25","Gastric ulcer"
"2547461000006113","K25","Gastric ulcer"
"2779151000006110","K25","Gastric ulcer"
"3819871000006111","K25","Gastric ulcer"
"2523571000006111","K25","Gastric ulcer"
"3708391000006114","K25","Gastric ulcer"
"3466621000006113","K25","Gastric ulcer"
"2879911000006114","K25","Gastric ulcer"
"3677531000006115","K25","Gastric ulcer"
"3584201000006119","K25","Gastric ulcer"
"3825521000006119","K25","Gastric ulcer"
"3405521000006119","K25","Gastric ulcer"
"3438281000006118","K25","Gastric ulcer"
"2779161000006112","K25","Gastric ulcer"
"3926851000006114","K25","Gastric ulcer"
"3074551000006112","K25","Gastric ulcer"
"3739191000006114","K25","Gastric ulcer"
"3902501000006117","K25","Gastric ulcer"
"3513261000006117","K25","Gastric ulcer"
"3254501000006115","K25","Gastric ulcer"
"3239141000006110","K25","Gastric ulcer"
"3645271000006113","K25","Gastric ulcer"
"3542831000006110","K25","Gastric ulcer"
"2543301000006112","K25","Gastric ulcer"
"2791911000006117","K25","Gastric ulcer"
"5982901000006117","K25","Gastric ulcer"
"2752311000006118","K25","Gastric ulcer"
"3894481000006112","K25","Gastric ulcer"
"3819881000006114","K25","Gastric ulcer"
"3970661000006113","K25","Gastric ulcer"
"2543291000006111","K25","Gastric ulcer"
"3967191000006116","K25","Gastric ulcer"
"3737501000006117","K25","Gastric ulcer"
"2704011000006118","K25","Gastric ulcer"
"2852931000006111","K25","Gastric ulcer"
"3585601000006117","K25","Gastric ulcer"
"2764921000006114","K25","Gastric ulcer"
"3585591000006113","K25","Gastric ulcer"
"3062531000006115","K25","Gastric ulcer"
"3403141000006119","K25","Gastric ulcer"
"3547581000006111","K25","Gastric ulcer"
"3438311000006116","K25","Gastric ulcer"
"3895601000006119","K25","Gastric ulcer"
"3619491000006117","K25","Gastric ulcer"
"3816621000006116","K25","Gastric ulcer"
"2937141000006110","K25","Gastric ulcer"
"2752321000006114","K25","Gastric ulcer"
"3188241000006116","K25","Gastric ulcer"
"3763481000006114","K25","Gastric ulcer"
"3677541000006113","K25","Gastric ulcer"
"3047841000006117","K25","Gastric ulcer"
"3645281000006111","K25","Gastric ulcer"
"3373651000006112","K25","Gastric ulcer"
"3084181000006117","K25","Gastric ulcer"
"3523071000006113","K25","Gastric ulcer"
"3373661000006114","K25","Gastric ulcer"
"3287291000006112","K25","Gastric ulcer"
"3405531000006116","K25","Gastric ulcer"
"3542811000006116","K25","Gastric ulcer"
"3542351000006113","K25","Gastric ulcer"
"2696661000006114","K25","Gastric ulcer"
"12724281000006114","K25","Gastric ulcer"
"3902491000006113","K25","Gastric ulcer"
"2791901000006115","K25","Gastric ulcer"
"3072871000006111","K25","Gastric ulcer"
"885791000006113","K25","Gastric ulcer"
"885811000006112","K25","Gastric ulcer"
"885831000006118","K25","Gastric ulcer"
"885901000006115","K25","Gastric ulcer"
"886001000006111","K25","Gastric ulcer"
"2770951000006116","K25","Gastric ulcer"
"3176721000006111","K25","Gastric ulcer"
"12730031000006113","K25","Gastric ulcer"
"2852941000006118","K25","Gastric ulcer"
"3981721000006111","K25","Gastric ulcer"
"1231704018","K25","Gastric ulcer"
"7222981000006119","K25","Gastric ulcer"
"3260951000006114","K25","Gastric ulcer"
"3438321000006112","K25","Gastric ulcer"
"361430016","K25","Gastric ulcer"
"3095701000006110","K25","Gastric ulcer"
"3513611000006117","K25","Gastric ulcer"
"3958891000006118","K25","Gastric ulcer"
"554311000006114","K25","Gastric ulcer"
"3400861000006115","K25","Gastric ulcer"
"5742016","K25","Gastric ulcer"
"81501000006111","K25","Gastric ulcer"
"1235462014","K25","Gastric ulcer"
"3287301000006113","K25","Gastric ulcer"
"3438331000006110","K25","Gastric ulcer"
"3521501000006114","K25","Gastric ulcer"
"302535019","K25","Gastric ulcer"
"81311000006115","K25","Gastric ulcer"
"885971000006114","K25","Gastric ulcer"
"3547591000006114","K25","Gastric ulcer"
"3438291000006115","K25","Gastric ulcer"
"3453731000006116","K25","Gastric ulcer"
"3466631000006111","K25","Gastric ulcer"
"3737511000006119","K25","Gastric ulcer"
"3254511000006117","K25","Gastric ulcer"
"2770961000006119","K25","Gastric ulcer"
"990721000006111","K25","Gastric ulcer"
"81301000006118","K25","Gastric ulcer"
"885891000006119","K25","Gastric ulcer"
"885991000006110","K25","Gastric ulcer"
"474430017","K25","Gastric ulcer"
"2882881000006110","K25","Gastric ulcer"
"83140013","K25","Gastric ulcer"
"470365013","K25","Gastric ulcer"
"3759241000006113","K25","Gastric ulcer"
"3440281000006115","K25","Gastric ulcer"
"3199311000006117","K25","Gastric ulcer"
"2739541000006116","K25","Gastric ulcer"
"302387019","K25","Gastric ulcer"
"3584211000006116","K25","Gastric ulcer"
"302489015","K25","Gastric ulcer"
"3708401000006111","K25","Gastric ulcer"
"3389331000006116","K25","Gastric ulcer"
"302490012","K25","Gastric ulcer"
"302568014","K25","Gastric ulcer"
"3894471000006114","K25","Gastric ulcer"
"3281961000006115","K25","Gastric ulcer"
"3542341000006111","K25","Gastric ulcer"
"158227015","K25","Gastric ulcer"
"3868431000006116","K25","Gastric ulcer"
"2965441000006115","K25","Gastric ulcer"
"3188251000006119","K25","Gastric ulcer"
"2919711000006110","K25","Gastric ulcer"
"3678661000006114","K25","Gastric ulcer"
"2696671000006119","K25","Gastric ulcer"
"504674011","K25","Gastric ulcer"
"2531571000006110","K25","Gastric ulcer"
"2547451000006111","K25","Gastric ulcer"
"3958881000006116","K25","Gastric ulcer"
"3251351000006110","K25","Gastric ulcer"
"3515751000006113","K25","Gastric ulcer"
"3912771000006119","K25","Gastric ulcer"
"302487018","K25","Gastric ulcer"
"2965431000006113","K25","Gastric ulcer"
"3967181000006119","K25","Gastric ulcer"
"3403131000006112","K25","Gastric ulcer"
"3047851000006115","K25","Gastric ulcer"
"3825511000006110","K25","Gastric ulcer"
"3438301000006119","K25","Gastric ulcer"
"3496021000006116","K25","Gastric ulcer"
"3674881000006110","K25","Gastric ulcer"
"2846221000006119","K25","Gastric ulcer"
"3453721000006119","K25","Gastric ulcer"
"495273013","K25","Gastric ulcer"
"497833010","K25","Gastric ulcer"
"3176731000006114","K25","Gastric ulcer"
"3430281000006116","K25","Gastric ulcer"
"3393951000006114","K25","Gastric ulcer"
"2523581000006114","K25","Gastric ulcer"
"3763471000006111","K25","Gastric ulcer"
"2879921000006118","K25","Gastric ulcer"
"3483491000006119","K25","Gastric ulcer"
"3914141000006116","K25","Gastric ulcer"
"3970671000006118","K25","Gastric ulcer"
"486596015","K25","Gastric ulcer"
"495344012","K25","Gastric ulcer"
"499719010","K25","Gastric ulcer"
"507303017","K25","Gastric ulcer"
"2764911000006118","K25","Gastric ulcer"
"3340391000006116","K25","Gastric ulcer"
"499386010","K25","Gastric ulcer"
"508524014","K25","Gastric ulcer"
"1235493010","K25","Gastric ulcer"
"3199301000006115","K25","Gastric ulcer"
"3463961000006119","K25","Gastric ulcer"
"3868441000006114","K25","Gastric ulcer"
"81321000006111","K25","Gastric ulcer"
"3417371000006118","K25","Gastric ulcer"
"885771000006112","K25","Gastric ulcer"
"885871000006115","K25","Gastric ulcer"
"33419017","K25","Gastric ulcer"
"3251341000006113","K25","Gastric ulcer"
"101926016","K25","Gastric ulcer"
"110704012","K25","Gastric ulcer"
"3389341000006114","K25","Gastric ulcer"
